,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
171,Marco Belinelli,9.2,2.5,1.5,0.5,0.0,1.0,0.423,0.374,28.0,SG,9.0,9.0,-1.0,0.4,0.1,"3,908,300"
172,José Calderón,9.1,3.0,4.7,0.7,0.0,1.8,0.415,0.415,33.0,PG,42.0,11.0,-3.0,-0.3,0.033,"9,652,179"
173,Jason Richardson,9.1,3.5,2.0,0.7,0.2,0.8,0.348,0.323,34.0,SG,15.0,15.0,-1.3,0.1,0.045,"8,977,530"
174,P.J. Tucker,9.1,6.4,1.6,1.4,0.3,1.2,0.438,0.345,29.0,SF,63.0,10.0,0.4,1.4,0.098,"7,752,000"
175,Bojan Bogdanović,9.0,2.7,0.9,0.4,0.1,1.0,0.453,0.355,25.0,SF,28.0,2.0,-1.7,0.1,0.062,"4,458,080"
176,Rajon Rondo,8.9,5.5,7.9,1.3,0.1,3.1,0.426,0.314,28.0,PG,68.0,10.0,-0.8,0.6,0.037,"17,556,362"
177,Omri Casspi,8.9,3.9,1.5,0.5,0.1,1.3,0.489,0.402,26.0,SF,19.0,7.0,-0.8,0.4,0.091,"1,446,202"
178,Solomon Hill,8.9,3.8,2.2,0.8,0.2,1.4,0.396,0.327,23.0,SF,78.0,3.0,-1.5,0.3,0.072,"1,771,862"
179,Elfrid Payton,8.9,4.3,6.5,1.7,0.2,2.5,0.425,0.262,20.0,PG,63.0,2.0,-1.2,0.5,0.044,"3,261,062"
180,Michael Beasley,8.8,3.7,1.3,0.6,0.5,1.5,0.434,0.235,26.0,PF,1.0,8.0,-4.5,-0.3,-0.007,"449,106"
181,Paul George,8.8,3.7,1.0,0.8,0.2,2.0,0.367,0.409,24.0,SF,0.0,6.0,-2.2,0.0,-0.008,"21,488,000"
182,Devin Harris,8.8,1.8,3.1,1.0,0.2,1.1,0.418,0.357,31.0,PG,3.0,12.0,1.4,1.4,0.12,"5,275,298"
183,Hollis Thompson,8.8,2.8,1.2,0.8,0.4,0.9,0.413,0.401,23.0,SG,23.0,3.0,-1.8,0.1,0.07,"1,110,415"
184,Dwight Buycks,8.7,2.0,2.3,0.5,0.0,2.0,0.45,0.636,25.0,PG,0.0,3.0,-2.6,0.0,0.027,"65,318"
185,Boris Diaw,8.7,4.3,2.9,0.4,0.3,1.6,0.46,0.32,32.0,PF,15.0,13.0,-0.4,0.8,0.088,"10,880,000"
186,Randy Foye,8.7,1.7,2.4,0.7,0.2,1.2,0.368,0.357,31.0,SG,21.0,10.0,-1.2,0.2,0.045,"4,080,000"
187,Rodney Hood,8.7,2.3,1.7,0.6,0.2,0.9,0.414,0.365,22.0,SG,21.0,2.0,-0.7,0.3,0.098,"1,754,889"
188,Mason Plumlee,8.7,6.2,0.9,0.8,0.8,1.3,0.573,0.0,24.0,C,45.0,3.0,0.1,0.9,0.131,"1,845,628"
189,Tony Allen,8.6,4.4,1.4,2.0,0.5,1.4,0.495,0.345,33.0,SG,41.0,12.0,1.6,1.5,0.119,"6,800,000"
190,Chris Kaman,8.6,6.5,0.9,0.2,0.7,1.5,0.515,,32.0,C,13.0,13.0,-0.8,0.4,0.112,"6,528,000"
191,Mirza Teletović,8.5,4.9,1.2,0.4,0.4,1.3,0.382,0.321,29.0,PF,4.0,4.0,-1.7,0.1,0.026,"4,580,616"
192,Tristan Thompson,8.5,8.0,0.5,0.4,0.7,1.0,0.547,,23.0,PF,15.0,5.0,-1.2,0.4,0.148,"7,372,876"
193,Rudy Gobert,8.4,9.5,1.3,0.8,2.3,1.4,0.604,0.0,22.0,C,37.0,3.0,4.2,3.4,0.206,"1,533,264"
194,Jameer Nelson,8.3,2.3,4.0,0.7,0.1,1.7,0.407,0.345,32.0,PG,29.0,12.0,-1.0,0.4,0.047,"3,740,000"
195,Jameer Nelson,8.3,2.3,4.0,0.7,0.1,1.7,0.407,0.345,32.0,PG,29.0,12.0,-1.0,0.4,0.047,"2,720,000"
196,Ed Davis,8.3,7.6,1.2,0.6,1.2,0.7,0.601,,25.0,PF,24.0,6.0,1.5,1.6,0.164,"1,334,274"
197,Zaza Pachulia,8.3,6.8,2.4,1.1,0.3,1.8,0.454,0.0,30.0,C,45.0,13.0,0.4,1.0,0.116,"7,072,000"
198,Derrick Williams,8.3,2.7,0.7,0.5,0.1,0.8,0.447,0.314,23.0,PF,6.0,5.0,-2.0,0.0,0.069,"9,084,617"
199,Tiago Splitter,8.2,4.8,1.5,0.7,0.7,1.2,0.558,,30.0,C,35.0,6.0,2.3,1.1,0.189,"12,580,000"
200,Lance Stephenson,8.2,4.5,3.9,0.6,0.1,2.1,0.376,0.171,24.0,SG,25.0,6.0,-4.5,-1.0,-0.026,"12,240,000"
201,Iman Shumpert,8.0,3.6,2.2,1.3,0.3,1.5,0.41,0.342,24.0,SG,25.0,5.0,-0.9,0.4,0.047,"3,755,113"
202,Kris Humphries,8.0,6.5,0.9,0.5,0.4,0.7,0.473,0.0,29.0,PF,17.0,12.0,-1.0,0.3,0.134,"5,780,000"
203,Henry Sims,8.0,4.9,1.1,0.5,0.4,1.4,0.474,0.182,24.0,C,32.0,4.0,-2.8,-0.3,0.072,"1,244,730"
204,Jason Smith,8.0,4.0,1.7,0.4,0.5,1.3,0.434,0.357,28.0,C,31.0,9.0,-3.8,-0.8,0.032,"4,458,080"
205,K.J. McDaniels,7.9,3.2,1.2,0.7,1.1,1.7,0.396,0.287,21.0,SG,15.0,,-2.8,-0.3,0.02,"689,976"
206,Marcus Thornton,7.9,1.8,0.8,0.6,0.1,0.6,0.406,0.378,27.0,SG,0.0,7.0,1.2,0.6,0.083,"11,828,600"
207,James Johnson,7.9,3.7,1.4,0.8,1.0,1.1,0.589,0.216,27.0,PF,17.0,7.0,2.4,1.5,0.143,"3,400,000"
208,David Lee,7.9,5.2,1.7,0.6,0.5,1.0,0.511,0.0,31.0,PF,4.0,11.0,0.9,0.7,0.168,"20,416,320"
209,Jerryd Bayless,7.8,2.7,3.0,0.8,0.2,1.7,0.426,0.308,26.0,PG,4.0,8.0,-2.1,0.0,0.066,"4,080,000"
210,Andre Iguodala,7.8,3.3,3.0,1.2,0.3,1.1,0.466,0.349,31.0,SF,0.0,12.0,0.9,1.5,0.117,"16,713,779"
211,Mike Scott,7.8,2.9,1.1,0.4,0.0,0.6,0.444,0.344,26.0,PF,0.0,4.0,-0.5,0.4,0.115,"4,533,332"
212,Marcus Smart,7.8,3.3,3.1,1.5,0.3,1.3,0.367,0.335,20.0,PG,38.0,2.0,-0.5,0.7,0.077,"4,465,315"
213,Jae Crowder,7.7,3.6,1.1,0.9,0.3,0.6,0.42,0.293,24.0,SF,17.0,4.0,0.5,1.0,0.113,"1,244,730"
214,Steven Adams,7.7,7.5,0.9,0.5,1.2,1.4,0.544,0.0,21.0,C,67.0,3.0,-1.3,0.3,0.111,"2,971,545"
215,Rasual Butler,7.7,2.6,0.8,0.4,0.3,0.6,0.422,0.387,35.0,SF,1.0,14.0,-0.8,0.4,0.084,"1,969,946"
216,Beno Udrih,7.7,1.8,2.8,0.6,0.1,1.1,0.487,0.268,32.0,PG,12.0,12.0,0.5,0.9,0.115,"2,824,720"
217,Norris Cole,7.6,2.1,3.4,0.8,0.2,1.3,0.412,0.313,26.0,PG,25.0,5.0,-2.8,-0.4,0.036,"2,924,255"
218,J.J. Hickson,7.6,6.2,0.8,0.5,0.5,1.3,0.475,0.0,26.0,C,8.0,,-2.7,-0.2,0.062,"7,319,180"
219,Cody Zeller,7.6,5.8,1.6,0.5,0.8,1.0,0.461,1.0,22.0,C,45.0,3.0,-0.6,0.5,0.123,"5,481,561"
220,Tayshaun Prince,7.5,3.6,1.6,0.5,0.3,0.6,0.44,0.463,34.0,SF,16.0,14.0,-0.6,0.5,0.086,"10,482,696"
221,Alan Anderson,7.4,2.8,1.1,0.8,0.1,0.8,0.443,0.348,32.0,SG,19.0,11.0,-1.5,0.2,0.075,"1,735,442"
222,Ray McCallum,7.4,2.6,2.8,0.7,0.2,1.3,0.438,0.306,23.0,PG,30.0,3.0,-2.0,0.0,0.045,"1,110,415"
223,Donald Sloan,7.4,2.7,3.6,0.4,0.0,1.2,0.408,0.313,27.0,PG,21.0,5.0,-0.1,0.5,0.085,"1,289,501"
224,Marvin Williams,7.4,4.9,1.3,0.9,0.5,0.8,0.424,0.358,28.0,PF,37.0,11.0,0.0,1.0,0.102,"9,520,000"
225,Brandan Wright,7.3,4.3,0.5,0.7,1.3,0.5,0.642,0.0,27.0,PF,7.0,9.0,3.7,2.1,0.202,"6,800,000"
226,Ömer Aşık,7.3,9.8,0.9,0.4,0.7,1.3,0.517,,28.0,C,76.0,6.0,-1.2,0.4,0.12,"20,262,555"
227,Channing Frye,7.3,3.9,1.3,0.6,0.5,1.0,0.392,0.393,31.0,PF,51.0,11.0,-1.5,0.2,0.053,"11,667,559"
228,Larry Sanders,7.3,6.1,0.9,1.0,1.4,1.0,0.5,,26.0,C,26.0,6.0,-1.0,0.2,0.132,"14,960,000"
229,Henry Walker,7.3,3.4,1.2,1.0,0.4,1.0,0.345,0.341,27.0,SF,13.0,8.0,-2.0,0.0,0.039,"423,822"
230,Quincy Pondexter,7.2,2.6,1.3,0.3,0.3,0.7,0.421,0.373,26.0,SG,30.0,6.0,-2.1,0.0,0.078,"4,278,652"
231,Trevor Booker,7.2,5.0,1.1,0.5,0.5,1.1,0.487,0.345,27.0,PF,5.0,6.0,-0.2,0.7,0.11,"6,800,000"
232,Jared Dudley,7.2,3.1,1.8,1.0,0.2,0.9,0.468,0.385,29.0,SG,22.0,9.0,0.6,1.1,0.116,"5,780,000"
233,Carl Landry,7.2,3.8,0.4,0.2,0.2,0.8,0.515,,31.0,PF,15.0,9.0,-2.3,-0.1,0.112,"9,180,000"
234,Joakim Noah,7.2,9.6,4.7,0.7,1.1,1.8,0.445,0.0,29.0,C,67.0,9.0,2.1,2.1,0.13,"17,272,000"
235,Lance Thomas,7.1,3.1,1.1,0.6,0.1,1.2,0.412,0.318,26.0,PF,37.0,5.0,-5.6,-1.3,-0.014,"1,274,325"
236,Leandro Barbosa,7.1,1.4,1.5,0.6,0.1,0.7,0.474,0.384,32.0,SG,1.0,13.0,0.3,0.6,0.137,"1,969,946"
237,Austin Rivers,7.0,2.0,2.0,0.6,0.2,0.9,0.409,0.298,22.0,SG,5.0,4.0,-2.8,-0.3,0.046,"3,318,182"
238,John Henson,7.0,4.7,0.9,0.4,2.0,1.3,0.566,,24.0,C,11.0,4.0,0.7,0.8,0.142,"2,702,755"
239,Jason Terry,7.0,1.6,1.9,0.9,0.2,1.0,0.422,0.39,37.0,SG,18.0,17.0,0.5,1.0,0.104,"7,412,000"
240,Kevin Garnett,6.9,6.6,1.6,1.0,0.4,1.0,0.467,0.143,38.0,PF,47.0,21.0,0.7,0.7,0.096,"16,320,000"
241,Jusuf Nurkić,6.9,6.2,0.8,0.8,1.1,1.4,0.446,0.0,20.0,C,27.0,2.0,-2.8,-0.2,0.069,"2,397,244"
242,Will Barton,6.8,2.8,1.4,0.8,0.3,1.1,0.425,0.271,24.0,SG,0.0,4.0,-0.2,0.4,0.063,"1,244,730"
243,Chase Budinger,6.8,3.0,1.0,0.7,0.1,0.7,0.433,0.364,26.0,SF,4.0,7.0,-1.8,0.0,0.049,"6,800,000"
244,Cory Joseph,6.8,2.4,2.4,0.6,0.2,0.8,0.504,0.364,23.0,PG,14.0,5.0,1.4,1.2,0.149,"2,903,046"
245,CJ McCollum,6.8,1.5,1.0,0.7,0.1,0.8,0.436,0.396,23.0,SG,3.0,3.0,-0.6,0.4,0.089,"3,292,560"
246,Adreian Payne,6.7,5.1,0.9,0.6,0.3,1.4,0.414,0.111,23.0,PF,22.0,2.0,-6.9,-0.9,-0.033,"2,523,235"
247,Brian Roberts,6.7,1.5,2.3,0.5,0.1,0.8,0.389,0.321,29.0,PG,10.0,4.0,-1.7,0.1,0.064,"3,715,520"
248,Darrell Arthur,6.6,2.9,1.0,0.8,0.4,0.8,0.404,0.236,26.0,PF,4.0,8.0,-1.7,0.1,0.042,"4,701,722"
249,Aron Baynes,6.6,4.5,0.5,0.2,0.3,0.9,0.566,0.25,28.0,C,17.0,4.0,-1.8,0.1,0.166,"2,856,000"
250,Kevin Séraphin,6.6,3.6,0.7,0.1,0.7,1.2,0.513,0.0,25.0,C,0.0,6.0,-3.8,-0.6,0.066,"5,302,219"
251,Alexis Ajinça,6.5,4.6,0.7,0.3,0.8,1.0,0.55,,26.0,C,8.0,8.0,-0.3,0.4,0.159,"1,334,274"
252,Ryan Kelly,6.4,2.8,1.8,0.6,0.5,0.7,0.337,0.336,23.0,PF,34.0,3.0,-3.3,-0.4,0.027,"2,244,000"
253,Anthony Tolliver,6.3,3.1,0.8,0.3,0.2,0.7,0.41,0.366,29.0,PF,11.0,8.0,-1.4,0.2,0.092,"4,080,000"
254,Ramon Sessions,6.3,2.3,2.8,0.5,0.0,1.3,0.374,0.317,28.0,PG,10.0,9.0,-2.7,-0.2,0.044,"2,824,720"
255,Andrew Bogut,6.3,8.1,2.7,0.6,1.7,1.6,0.563,,30.0,C,65.0,11.0,2.4,1.8,0.159,"17,643,243"
256,Danny Granger,6.3,2.7,0.6,0.4,0.2,0.8,0.401,0.357,31.0,SF,6.0,11.0,-3.9,-0.3,0.046,"2,856,000"
257,Jerami Grant,6.3,3.0,1.2,0.6,1.0,1.3,0.352,0.314,20.0,SF,11.0,2.0,-3.3,-0.5,0.019,"1,203,435"
258,Jeremy Lamb,6.3,2.3,0.9,0.4,0.1,0.6,0.416,0.342,22.0,SG,8.0,4.0,1.6,0.6,0.123,"2,994,720"
259,Alex Len,6.3,6.6,0.5,0.5,1.5,1.1,0.507,0.333,21.0,C,44.0,3.0,-1.8,0.1,0.107,"4,963,891"
260,Mitch McGary,6.3,5.2,0.4,0.5,0.5,1.0,0.533,0.0,22.0,PF,2.0,2.0,-1.9,0.0,0.127,"1,904,054"
261,Chris Copeland,6.2,2.2,1.0,0.2,0.2,1.2,0.361,0.311,30.0,SF,12.0,4.0,-3.7,-0.4,-0.008,"4,256,800"
262,Ben Gordon,6.2,1.1,0.9,0.3,0.0,1.0,0.437,0.361,31.0,SG,0.0,12.0,-4.2,-0.4,0.015,"6,120,000"
263,Shane Larkin,6.2,2.3,3.0,1.2,0.1,1.1,0.433,0.302,22.0,PG,22.0,3.0,-2.8,-0.4,0.045,"2,184,268"
264,Ish Smith,6.1,1.8,3.3,0.7,0.1,1.4,0.39,0.3,26.0,PG,14.0,6.0,-2.5,-0.1,-0.006,"19,040,000"
265,Ish Smith,6.1,1.8,3.3,0.7,0.1,1.4,0.39,0.3,26.0,PG,14.0,6.0,-2.5,-0.1,-0.006,"1,286,258"
266,Jason Thompson,6.1,6.5,1.0,0.4,0.7,1.0,0.47,0.0,28.0,PF,63.0,8.0,-2.8,-0.4,0.057,"8,211,000"
267,T.J. Warren,6.1,2.1,0.6,0.5,0.2,0.7,0.528,0.238,21.0,SF,1.0,2.0,-0.9,0.2,0.085,"2,656,243"
268,Tarik Black,6.0,5.8,0.7,0.3,0.4,0.8,0.575,0.0,23.0,C,39.0,2.0,-2.1,0.0,0.124,"689,976"
269,Jonas Jerebko,6.0,3.8,0.9,0.6,0.2,0.6,0.446,0.386,27.0,PF,0.0,7.0,0.9,0.9,0.135,"6,120,000"
270,Kyle Singler,6.0,2.4,1.1,0.6,0.3,0.7,0.386,0.398,26.0,SF,58.0,4.0,-2.1,0.0,0.056,"1,482,400"
271,Otto Porter Jr.,6.0,3.0,0.9,0.6,0.4,0.7,0.45,0.337,21.0,SF,13.0,3.0,-0.5,0.6,0.092,"6,079,852"
272,Tony Snell,6.0,2.4,0.9,0.4,0.2,0.7,0.429,0.371,23.0,SF,22.0,3.0,-1.4,0.2,0.082,"2,002,464"
273,Quincy Acy,5.9,4.4,1.0,0.4,0.3,0.9,0.459,0.3,24.0,PF,22.0,4.0,-3.1,-0.3,0.063,"1,244,730"
274,Caron Butler,5.9,2.5,1.0,0.6,0.1,0.6,0.407,0.379,34.0,SF,21.0,14.0,-1.7,0.1,0.07,"6,120,000"
275,Willie Green,5.9,1.5,1.3,0.5,0.1,0.9,0.386,0.347,33.0,SG,2.0,13.0,-4.2,-0.5,-0.003,"1,969,946"
276,Tyler Johnson,5.9,2.5,1.3,1.0,0.3,0.9,0.419,0.375,22.0,SG,2.0,2.0,-0.9,0.2,0.06,"381,515"
277,Meyers Leonard,5.9,4.5,0.6,0.2,0.3,0.7,0.51,0.42,22.0,C,7.0,4.0,0.6,0.6,0.158,"3,152,371"
278,Shaun Livingston,5.9,2.3,3.3,0.6,0.3,1.3,0.5,0.0,29.0,PG,2.0,12.0,-0.8,0.4,0.107,"7,214,800"
279,Vince Carter,5.8,2.0,1.2,0.7,0.2,0.7,0.333,0.297,38.0,SG,1.0,18.0,-1.7,0.1,0.043,"5,320,294"
280,Spencer Hawes,5.8,3.5,1.2,0.3,0.7,0.8,0.393,0.313,26.0,PF,15.0,9.0,-2.3,-0.1,0.044,"7,214,800"
281,Kyle O'Quinn,5.8,3.9,1.2,0.6,0.8,1.1,0.492,0.279,24.0,PF,17.0,4.0,-0.3,0.4,0.091,"1,244,730"
282,Thomas Robinson,5.7,5.6,0.6,0.6,0.4,1.1,0.485,0.0,23.0,PF,4.0,4.0,-2.0,0.0,0.089,"3,531,226"
283,Thomas Robinson,5.7,5.6,0.6,0.6,0.4,1.1,0.485,0.0,23.0,PF,4.0,4.0,-2.0,0.0,0.089,"1,471,343"
284,Nate Robinson,5.7,1.2,2.3,0.5,0.1,0.7,0.345,0.277,30.0,PG,1.0,11.0,-3.0,-0.1,0.021,"2,865,139"
285,Pero Antić,5.7,3.0,0.8,0.3,0.2,0.8,0.365,0.301,32.0,C,3.0,3.0,-4.1,-0.6,0.07,"1,700,000"
286,Kirk Hinrich,5.7,1.8,2.2,0.7,0.2,1.1,0.373,0.345,34.0,SG,22.0,13.0,-3.8,-0.7,0.03,"3,712,800"
287,Al-Farouq Aminu,5.6,4.6,0.8,0.9,0.8,0.7,0.412,0.274,24.0,SF,3.0,6.0,0.7,1.0,0.115,"1,334,274"
288,Archie Goodwin,5.6,1.8,1.1,0.4,0.2,1.2,0.393,0.293,20.0,SG,2.0,3.0,-3.4,-0.2,0.014,"1,512,700"
289,P.J. Hairston,5.6,2.0,0.5,0.5,0.3,0.5,0.323,0.301,22.0,SG,2.0,,-2.9,-0.1,0.022,"1,563,619"
290,John Jenkins,5.6,1.6,0.5,0.4,0.0,0.3,0.495,0.404,23.0,SG,3.0,4.0,0.3,0.2,0.147,"1,785,571"
291,Cole Aldrich,5.5,5.5,1.2,0.6,1.1,1.0,0.478,,26.0,C,16.0,6.0,0.3,0.6,0.107,"1,334,274"
292,Sean Kilpatrick,5.5,1.5,1.0,0.8,0.0,0.5,0.35,0.308,25.0,SG,0.0,2.0,-2.2,0.0,0.033,"40,586"
293,Shawne Williams,5.4,2.6,0.7,0.4,0.3,0.5,0.403,0.36,28.0,SF,22.0,10.0,-2.0,0.0,0.084,"1,099,857"
294,Shawne Williams,5.4,2.6,0.7,0.4,0.3,0.5,0.403,0.36,28.0,SF,22.0,10.0,-2.0,0.0,0.084,"458,273"
295,Cleanthony Early,5.4,2.5,0.9,0.6,0.3,1.0,0.355,0.262,23.0,SF,7.0,2.0,-5.2,-0.5,-0.03,"689,976"
296,Drew Gooden,5.4,4.4,1.0,0.4,0.2,0.5,0.399,0.39,33.0,PF,7.0,14.0,-1.4,0.1,0.094,"9,084,800"
297,Drew Gooden,5.4,4.4,1.0,0.4,0.2,0.5,0.399,0.39,33.0,PF,7.0,14.0,-1.4,0.1,0.094,"1,969,946"
298,Shelvin Mack,5.4,1.4,2.8,0.5,0.0,0.9,0.401,0.315,24.0,PG,0.0,5.0,-1.7,0.1,0.075,"3,309,332"
299,Justin Hamilton,5.3,3.3,0.9,0.7,0.7,0.6,0.478,0.323,24.0,C,14.0,3.0,-0.8,0.2,0.102,"829,545"
300,Justin Hamilton,5.3,3.3,0.9,0.7,0.7,0.6,0.478,0.323,24.0,C,14.0,3.0,-0.8,0.2,0.102,"280,869"
301,Ricky Ledo,5.3,2.1,1.1,0.4,0.1,1.5,0.333,0.37,22.0,SG,0.0,3.0,-8.1,-0.4,-0.112,"1,110,415"
302,Ricky Ledo,5.3,2.1,1.1,0.4,0.1,1.5,0.333,0.37,22.0,SG,0.0,3.0,-8.1,-0.4,-0.112,"195,954"
303,Brandon Davies,5.3,3.1,1.1,0.7,0.3,1.1,0.401,0.235,23.0,PF,6.0,3.0,-4.5,-0.3,0.028,"176,359"
304,Chris Andersen,5.3,5.0,0.7,0.4,1.0,0.7,0.58,0.308,36.0,C,20.0,15.0,1.1,0.9,0.151,"7,208,000"
305,Bryce Cotton,5.3,1.2,1.0,0.3,0.0,0.8,0.42,0.35,22.0,PG,0.0,2.0,-2.2,0.0,0.067,"206,992"
306,Elijah Millsap,5.3,3.2,1.2,1.2,0.3,1.4,0.34,0.311,27.0,SG,5.0,2.0,-3.1,-0.3,0.02,"409,927"
307,Thabo Sefolosha,5.3,4.3,1.4,1.0,0.4,0.7,0.418,0.321,30.0,SF,7.0,10.0,1.0,0.8,0.121,"5,440,000"
308,Tim Frazier,5.2,2.5,5.5,0.7,0.0,2.3,0.344,0.294,24.0,PG,3.0,2.0,-5.2,-0.2,-0.017,"81,172"
309,Tim Frazier,5.2,2.5,5.5,0.7,0.0,2.3,0.344,0.294,24.0,PG,3.0,2.0,-5.2,-0.2,-0.017,"64,938"
310,Kent Bazemore,5.2,3.0,1.0,0.7,0.4,1.0,0.426,0.364,25.0,SG,10.0,4.0,-2.1,0.0,0.057,"2,720,000"
311,Anthony Bennett,5.2,3.8,0.8,0.5,0.3,0.6,0.421,0.304,21.0,PF,3.0,3.0,-3.9,-0.4,0.017,"7,566,931"
312,Dante Cunningham,5.2,3.9,0.8,0.7,0.6,0.5,0.457,0.1,27.0,PF,27.0,7.0,-2.5,-0.2,0.047,"1,131,439"
313,Aaron Gordon,5.2,3.6,0.7,0.4,0.5,0.8,0.447,0.271,19.0,PF,8.0,2.0,-2.7,-0.2,0.06,"5,429,174"
314,Kosta Koufos,5.2,5.3,0.5,0.4,0.8,0.9,0.508,,25.0,C,3.0,8.0,-1.2,0.2,0.118,"4,080,000"
315,JaKarr Sampson,5.2,2.2,1.0,0.5,0.4,1.0,0.422,0.244,21.0,SF,32.0,2.0,-4.2,-0.6,0.025,"689,976"
316,A.J. Price,5.1,1.2,1.8,0.3,0.0,0.5,0.372,0.263,28.0,PG,0.0,,-1.4,0.0,0.041,"385,239"
317,A.J. Price,5.1,1.2,1.8,0.3,0.0,0.5,0.372,0.263,28.0,PG,0.0,,-1.4,0.0,0.041,"201,417"
318,A.J. Price,5.1,1.2,1.8,0.3,0.0,0.5,0.372,0.263,28.0,PG,0.0,,-1.4,0.0,0.041,"85,070"
319,Shabazz Napier,5.1,2.2,2.5,0.8,0.1,1.6,0.382,0.364,23.0,PG,10.0,2.0,-3.2,-0.3,0.024,"1,684,550"
320,Ronnie Price,5.1,1.6,3.8,1.6,0.1,1.2,0.345,0.284,31.0,PG,20.0,11.0,-2.6,-0.1,0.036,"1,790,860"
321,Gigi Datome,5.0,1.4,0.4,0.1,0.3,0.4,0.483,0.45,27.0,SF,1.0,3.0,1.2,0.2,0.095,"2,380,000"
322,Lavoy Allen,5.0,5.1,1.2,0.2,0.7,0.6,0.472,,25.0,C,0.0,5.0,0.0,0.6,0.127,"1,289,501"
323,James Ennis III,5.0,2.8,0.8,0.4,0.3,0.6,0.409,0.326,24.0,SF,3.0,2.0,-1.5,0.1,0.088,"689,976"
324,Joe Ingles,5.0,2.2,2.3,0.9,0.1,1.2,0.415,0.356,27.0,SF,32.0,2.0,-1.2,0.3,0.062,"689,976"
325,Lou Amundson,4.9,5.1,1.3,0.4,1.0,1.2,0.427,0.0,32.0,PF,35.0,10.0,-4.3,-0.5,0.017,"1,761,020"
326,Mike Muscala,4.9,3.0,0.6,0.4,0.5,0.5,0.55,0.409,23.0,PF,8.0,3.0,0.1,0.3,0.179,"1,110,415"
327,Andrew Nicholson,4.9,2.1,0.6,0.2,0.3,0.6,0.437,0.317,25.0,PF,3.0,4.0,-4.9,-0.4,0.007,"2,102,342"
328,Bismack Biyombo,4.8,6.4,0.3,0.3,1.5,0.8,0.543,,22.0,C,21.0,5.0,-1.1,0.3,0.156,"5,557,576"
329,Dante Exum,4.8,1.6,2.4,0.5,0.2,1.4,0.349,0.314,19.0,PG,41.0,2.0,-4.3,-1.1,-0.003,"4,916,400"
330,Shawn Marion,4.8,3.5,0.9,0.5,0.5,0.6,0.446,0.261,36.0,SF,24.0,17.0,-1.0,0.3,0.074,"1,969,946"
331,Damjan Rudež,4.8,0.7,0.8,0.2,0.1,0.7,0.452,0.406,28.0,SF,2.0,2.0,-2.3,-0.1,0.061,"1,496,000"
332,John Lucas III,4.7,0.8,2.9,0.4,0.0,0.8,0.404,0.31,32.0,PG,0.0,11.0,-2.2,0.0,0.058,"669,076"
333,JaVale McGee,4.6,2.7,0.1,0.1,0.9,0.8,0.532,,27.0,C,0.0,8.0,-2.8,-0.1,0.071,"15,300,000"
334,Markel Brown,4.6,2.3,0.8,0.7,0.3,0.6,0.362,0.266,23.0,SG,29.0,2.0,-2.6,-0.1,0.031,"689,976"
335,Jordan Farmar,4.6,1.2,1.9,0.6,0.1,0.9,0.386,0.361,28.0,PG,0.0,10.0,-1.4,0.1,0.053,"2,856,000"
336,Sergey Karasev,4.6,2.0,1.4,0.7,0.0,0.7,0.403,0.296,21.0,SG,16.0,3.0,-1.7,0.0,0.061,"2,086,022"
337,Jannero Pargo,4.6,0.3,0.9,0.0,0.0,0.3,0.429,0.409,35.0,PG,0.0,14.0,1.8,0.1,0.113,"1,969,946"
338,Robert Sacre,4.6,3.5,0.8,0.4,0.6,0.5,0.412,0.0,25.0,C,18.0,4.0,-3.5,-0.4,0.035,"1,244,730"
339,Dorell Wright,4.6,2.3,0.9,0.4,0.2,0.4,0.379,0.38,29.0,SF,2.0,12.0,1.8,0.6,0.128,"4,277,200"
340,Alonzo Gee,4.5,1.7,0.5,0.6,0.1,0.6,0.468,0.371,27.0,SF,2.0,7.0,-0.6,0.2,0.086,"1,446,202"
341,Jon Leuer,4.5,3.3,0.7,0.3,0.1,0.6,0.443,0.241,25.0,PF,6.0,5.0,-2.8,-0.1,0.078,"1,315,800"
342,Arinze Onuaku,4.5,3.5,0.7,0.2,0.5,0.3,0.857,,27.0,C,1.0,3.0,1.4,0.1,0.197,"65,318"
343,Andre Miller,4.4,1.9,3.5,0.4,0.1,1.3,0.5,0.206,38.0,PG,0.0,17.0,-2.1,0.0,0.084,"6,290,000"
344,Festus Ezeli,4.4,3.4,0.2,0.2,0.9,0.7,0.547,,25.0,C,7.0,4.0,-1.8,0.0,0.159,"1,513,516"
345,Robbie Hummel,4.4,3.0,0.6,0.4,0.2,0.4,0.459,0.314,25.0,SF,4.0,3.0,-4.1,-0.4,0.05,"1,196,800"
346,James Jones,4.4,1.1,0.4,0.2,0.1,0.2,0.368,0.36,34.0,SF,2.0,13.0,-0.7,0.2,0.11,"1,969,946"
347,Nik Stauskas,4.4,1.2,0.9,0.3,0.2,0.5,0.365,0.322,21.0,SG,1.0,2.0,-3.3,-0.4,0.021,"3,734,342"
348,Jeff Taylor,4.4,1.8,0.8,0.4,0.0,0.7,0.395,0.306,25.0,SF,13.0,34.0,-4.9,-0.3,0.034,"1,244,730"
349,Steve Blake,4.3,1.7,3.6,0.5,0.1,1.3,0.373,0.352,34.0,PG,0.0,13.0,-1.8,0.1,0.066,"2,856,000"
